code;dd.mm.yyyy;pressure;humidity;avg_temperature;dew_point;min_temperature;max_temperature
7967;21.03.2002;998,844055175781;78;0,987500011920929;-2,64627945423126;-5,54999995231628;0,450000047683716
7968;22.03.2002;986,717681884766;80;0,612500011920929;-2,38324272632599;-4,25;-0,25
7969;23.03.2002;978,415679931641;86;1,83214288949966;-0,0984081476926804;-0,349999994039536;2,15000000596046
7970;24.03.2002;982,563995361328;95;0,891964286565781;0,260974999517202;-0,224999994039536;0,275000005960464
7971;25.03.2002;986,903228759766;88;-0,768750011920929;-2,32167613506317;-2,17499995231628;-1,17499995231628
7972;26.03.2002;992,279174804688;75;-2,68214273452759;-6,14926290512085;-4,34999990463257;-2,84999990463257
7973;27.03.2002;993,858825683594;83;-0,762499988079071;-3,03212428092957;-4,40000009536743;-1,40000009536743
7974;28.03.2002;982,886077880859;93;-0,9375;-1,76462739706039;-3,70000004768372;-1,20000004768372
7975;29.03.2002;985,767059326172;55;-7,23125004768372;-14,1984376907349;-14,125;-7,625
7976;30.03.2002;973,960906982422;76;-5,57083320617676;-8,89189767837524;-15,5;-8,5
7977;31.03.2002;972,136566162109;88;-1,5;-3,13488495349884;-4,09999990463257;-0,599999904632568
7978;01.04.2002;988,760192871094;78;-5,76250004768372;-8,57211446762085;-9,59999990463257;-6,09999990463257
7979;02.04.2002;1005,38623046875;72;-9,58750009536743;-13,3637309074402;-13,1500000953674;-9,15000009536743
7980;03.04.2002;1009,79376220703;62;-9,22500038146973;-14,9814686775208;-15,6000003814697;-10,6000003814697
7981;04.04.2002;1008,03689575195;64;-4,875;-10,1566371917725;-8,90000009536743;-5,90000009536743
7982;05.04.2002;1007,7956237793;69;-5,13750004768372;-9,54909753799438;-9,90000009536743;-5,90000009536743
7983;06.04.2002;1005,32501220703;83;-7,5;-9,55273056030273;-8;-7
7984;07.04.2002;1001,625;81;-3,57500004768372;-6,15000009536743;-6,90000009536743;-6,90000009536743
7985;08.04.2002;999,080169677734;85;0,962500020861626;-1,20211786031723;-1,10000002384186;0,899999976158142
7986;09.04.2002;990,488708496094;95;1,02499997615814;0,340439423918724;-0,150000005960464;0,849999994039536
7987;10.04.2002;995,789184570313;69;-0,724999994039536;-5,45860695838928;-4,45000004768372;-0,950000047683716
7988;11.04.2002;1002,72131347656;57;-6,36250019073486;-12,78040599823;-9,05000019073486;-6,05000019073486
7989;12.04.2002;1002,97250366211;63;-1,7250000834465;-7,92490243911743;-10,3499999046326;-3,34999990463257
7990;13.04.2002;1004,57177734375;58;4,1107143163681;-3,3256242275238;-1,5;4
7991;14.04.2002;1002,97439575195;67;5,1875;-1,08784070611;-1,10000002384186;4,89999997615814
7992;15.04.2002;994,616882324219;70;6,625;1,42768919467926;0;12
7993;16.04.2002;985,283813476563;86;5,02500009536743;2,95838367938995;2,95000004768372;4,95000004768372
7994;17.04.2002;984,175994873047;93;5,20000004768372;4,25513434410095;2,70000004768372;5,70000004768372
7995;18.04.2002;997,464508056641;65;-0,316964294761419;-6,09823346138;-2,72500002384186;-0,725000023841858
7996;19.04.2002;1012,31686401367;48;-0,8125;-10,1557674407959;-4,34999990463257;-0,849999904632568
7997;20.04.2002;1016,25231933594;60;1,54642862081528;-6,04862213134766;-5,09999990463257;0,900000095367432
7998;21.04.2002;1008,65747070313;57;5,11249995231628;-3,86322391033173;-3,39999997615814;3,10000002384186
7999;22.04.2002;996,339996337891;52;6,63750004768372;-2,99026679992676;2,85000002384186;6,35000002384186
8000;23.04.2002;991,047241210938;52;7,55000019073486;-1,7181790471077;3,5;7
8001;24.04.2002;988,962310791016;87;7,63035702705383;5,61002707481384;5,09999990463257;18,0999999046326
8002;25.04.2002;987,141571044922;83;5,76964282989502;3,2469584941864;3,54999995231628;6,04999995231628
8003;26.04.2002;986,275238037109;94;4,91249990463257;4,05220317840576;2,89999997615814;4,39999997615814
8004;27.04.2002;994,713134765625;78;8,37321424484253;4,59589076042175;5,09999990463257;8,59999990463257
8005;28.04.2002;999,216766357422;84;8,02500009536743;5,34561347961426;3,95000004768372;8,45000004768372
8006;29.04.2002;999,309112548828;65;11,6696429252625;4,74377727508545;6,20000004768372;11,2000000476837
8007;30.04.2002;1001,69827270508;50;11,7249999046326;0,626437216997147;3,79999995231628;9,79999995231628
8008;01.05.2002;1005,53765869141;47;8,96607112884521;-2,61914640665054;3,70000004768372;9,20000004768372
8009;02.05.2002;1005,48498535156;49;9,26249980926514;-2,86137175559998;-0,5;7,5
8010;03.05.2002;1003,63375854492;48;13,0500001907349;1,01419147849083;3,20000004768372;11,2000000476837
8011;04.05.2002;1001,66751098633;50;14,66428565979;4,31789016723633;9,65000009536743;14,1500000953674
8012;05.05.2002;998,076599121094;56;14,0250000953674;4,42903256416321;5,75;12,75
8013;06.05.2002;991,584075927734;48;15,7583336830139;3,56425750255585;5,95000004768372;14,9500000476837
8014;07.05.2002;985,231018066406;47;16,0053572654724;3,2529913187027;9,65000009536743;16,6500000953674
8015;08.05.2002;988,143218994141;83;6,17589282989502;3,65788066387177;5,07500004768372;6,07500004768372
8016;09.05.2002;990,981872558594;51;8,05833339691162;-2,08683836460114;3,70000004768372;7,70000004768372
8017;10.05.2002;986,563873291016;41;15,1535716056824;1,29700553417206;7,09999990463257;14,0999999046326
8018;11.05.2002;984,033569335938;78;11,0124998092651;7,33222007751465;8,75;11,25
8019;12.05.2002;976,508209228516;87;6,60625004768372;4,70109367370605;3,72499990463257;6,22499990463257
8020;13.05.2002;974,463073730469;63;7,09999990463257;0,213358506560326;2,14999997615814;6,64999997615814
8021;14.05.2002;978,890167236328;72;3,70714282989502;-0,861377060413361;1,19999998807907;3,69999998807907
8022;15.05.2002;990,629180908203;51;3,32500004768372;-5,85816740989685;-0,0500000007450581;2,94999999925494
8023;16.05.2002;992,832794189453;48;8,49821424484253;-2,2825391292572;1,89999997615814;6,89999997615814
8024;17.05.2002;991,232513427734;53;16,5178575515747;6,62981224060059;9;15,5
8025;18.05.2002;994,251190185547;39;16,6196422576904;1,59000515937805;9,65000009536743;16,1500000953674
8026;19.05.2002;989,914001464844;32;18,0749998092651;0,17016389966011;10,1500000953674;17,1500000953674
8027;20.05.2002;984,109680175781;44;18,6499996185303;5,07350635528564;11,0500001907349;17,5500001907349
8028;21.05.2002;975,980926513672;71;12,3937501907349;7,20085692405701;7,02500009536743;12,0250000953674
8029;22.05.2002;976,256561279297;63;6,05357146263123;-0,667610689997673;2,14999997615814;6,14999997615814
8030;23.05.2002;979,6904296875;48;4,8125;-5,73275923728943;1,94999998807907;4,44999998807907
8031;24.05.2002;989,00927734375;43;9,21964311599731;-4,04651176929474;2,70000004768372;8,20000004768372
8032;25.05.2002;985,334747314453;39;16,9017858505249;2,204505443573;6,95000004768372;15,4500000476837
8033;26.05.2002;975,175384521484;55;12,1187500953674;3,18313753604889;6,82500004768372;10,8250000476837
8034;27.05.2002;975,082580566406;63;6,29285717010498;-0,951897293329239;3,5;7
8035;28.05.2002;974,091979980469;61;7,47499990463257;0,0283157378435135;1,60000002384186;6,60000002384186
8036;29.05.2002;976,320953369141;61;9,25;1,68673807382584;6,15000009536743;9,65000009536743
8037;30.05.2002;982,120361328125;56;6,61071443557739;-2,08489382266998;2,64999997615814;6,14999997615814
8038;31.05.2002;985,498260498047;54;8,47410726547241;-0,66666454076767;2,75;7,75
8039;01.06.2002;988,885559082031;58;7,82500004768372;-0,456065326929092;3;7
8040;02.06.2002;985,670257568359;57;11,3000001907349;1,46487993001938;0,900000005960464;9,40000000596046
8041;03.06.2002;986,633361816406;55;11,9749999046326;2,2060860991478;4,90000009536743;11,4000000953674
8042;04.06.2002;987,482391357422;48;15,8375000953674;2,62315344810486;4,04999995231628;13,5499999523163
8043;05.06.2002;987,977142333984;62;16,1410708427429;8,70710039138794;11,6500000953674;15,6500000953674
8044;06.06.2002;991,588226318359;67;12,8589286804199;7,01353788375854;9,90000009536743;12,4000000953674
8045;07.06.2002;991,957855224609;69;13,8339285850525;8,07490873336792;9,05000019073486;14,0500001907349
8046;08.06.2002;984,457641601563;67;17,4479169845581;11,2550220489502;12,0749998092651;17,0749998092651
8047;09.06.2002;980,436889648438;88;11,5124998092651;9,66050243377686;10,8499999046326;11,8499999046326
8048;10.06.2002;975,691711425781;95;10,875;10,1030673980713;10;12
8049;11.06.2002;977,596496582031;74;13,4208335876465;8,69134902954102;9,84999990463257;12,8499999046326
8050;12.06.2002;983,075469970703;79;12,7874999046326;9,07116413116455;8,84999990463257;12,8499999046326
8051;13.06.2002;989,915161132813;56;13,4625000953674;4,24545383453369;7,04999995231628;12,5499999523163
8052;14.06.2002;990,62841796875;48;17,7553577423096;5,37182140350342;7,70000004768372;15,2000000476837
8053;15.06.2002;990,529815673828;53;19,3874998092651;8,79200124740601;10,0500001907349;17,5500001907349
8054;16.06.2002;988,719268798828;45;21,4750003814697;8,16468667984009;13,6999998092651;20,1999998092651
8055;17.06.2002;986,433929443359;62;18,8125;11,3559393882751;15,6499996185303;19,1499996185303
8056;18.06.2002;986,527770996094;64;19,75;11,8979563713074;13,5500001907349;18,5500001907349
8057;19.06.2002;986,586639404297;76;18,7410717010498;14,4079856872559;14,5999999046326;19,0999999046326
8058;20.06.2002;984,461303710938;77;17,3500003814697;13,0915560722351;12,8499999046326;16,8499999046326
8059;21.06.2002;978,985748291016;69;19,1875;13,1467561721802;13,0500001907349;18,5500001907349
8060;22.06.2002;980,532440185547;81;15,2999997138977;11,961009979248;12,0999999046326;15,5999999046326
8061;23.06.2002;982,112731933594;56;18,3000001907349;8,4020688533783;9,09999990463257;17,0999999046326
8062;24.06.2002;980,383422851563;86;15,5562500953674;13,3564119338989;12,4749999046326;15,9749999046326
8063;25.06.2002;977,509185791016;76;15,8125;11,2636122703552;9,5;15
8064;26.06.2002;979,602630615234;76;15,4312500953674;11,0272164344788;11,8249998092651;15,8249998092651
8065;27.06.2002;982,769287109375;55;16,8625001907349;7,03229570388794;10,8499999046326;16,8499999046326
8066;28.06.2002;986,733703613281;60;16,7571420669556;8,13845109939575;9,05000019073486;16,0500001907349
8067;29.06.2002;987,935180664063;82;13,1750001907349;10,2599625587463;9,65000009536743;12,6500000953674
8068;30.06.2002;986,976745605469;78;14,5124998092651;10,8466744422913;12,8000001907349;14,3000001907349
8069;01.07.2002;989,852874755859;80;14,75;11,4432201385498;12,75;13,75
8070;02.07.2002;993,794342041016;78;17,4589281082153;13,3780360221863;13,75;18,25
8071;03.07.2002;998,052520751953;60;19,9958333969116;11,127790927887;11,75;18,25
8072;04.07.2002;999,970275878906;58;20,9375;11,3423042297363;10,8000001907349;18,8000001907349
8073;05.07.2002;997,759857177734;55;23,7624998092651;13,3860502243042;13,6500000953674;21,6500000953674
8074;06.07.2002;996,806518554688;62;24,4624996185303;16,1878747940063;17,1499996185303;23,6499996185303
8075;07.07.2002;995,973815917969;63;24,5874996185303;16,6031999588013;17,75;23,25
8076;08.07.2002;995,009735107422;63;24,6125001907349;16,7815628051758;16,75;23,25
8077;09.07.2002;993,618713378906;64;24,8053579330444;17,1527423858643;19,1999998092651;23,6999998092651
8078;10.07.2002;990,540100097656;69;24,0053577423096;17,587607383728;18,1000003814697;23,6000003814697
8079;11.07.2002;991,726715087891;62;22,1660718917847;13,8818211555481;17,3500003814697;21,8500003814697
8080;12.07.2002;989,764801025391;68;21,125;14,8542747497559;15,1500000953674;21,1500000953674
8081;13.07.2002;993,274017333984;63;15,9624996185303;8,6883020401001;12,4499998092651;15,9499998092651
8082;14.07.2002;987,423583984375;63;19,2821426391602;11,3967986106873;11,6500000953674;18,6500000953674
8083;15.07.2002;984,872436523438;66;16,6000003814697;9,87647533416748;10,0999999046326;16,0999999046326
8084;16.07.2002;990,435638427734;59;12,8660712242126;4,67144513130188;5,84999990463257;11,3499999046326
8085;17.07.2002;989,665008544922;57;17,3249998092651;8,05747747421265;7,75;15,75
8086;18.07.2002;980,761932373047;68;18,2375001907349;12,0434637069702;12,9000000953674;19,9000000953674
8087;19.07.2002;983,247192382813;66;13,8571429252625;7,49388122558594;8,94999980926514;13,4499998092651
8088;20.07.2002;989,623687744141;63;13,0625;6,13890862464905;9,05000019073486;12,0500001907349
8089;21.07.2002;992,126739501953;65;14,0250000953674;7,03228425979614;8,84999990463257;13,8499999046326
8090;22.07.2002;987,257110595703;72;19,6999998092651;14,4187545776367;12;18
8091;23.07.2002;990,048034667969;61;24,0892858505249;15,0755715370178;17,1499996185303;23,1499996185303
8092;24.07.2002;992,587860107422;64;24,3249998092651;16,389931678772;16,6499996185303;23,1499996185303
8093;25.07.2002;996,097045898438;77;22,2124996185303;17,8938360214233;18,5;22
8094;26.07.2002;997,654449462891;61;24,1499996185303;15,4578070640564;17,6999998092651;23,1999998092651
8095;27.07.2002;999,854370117188;59;23,7053575515747;14,1767287254333;16;23
8096;28.07.2002;998,115020751953;56;24,9232139587402;14,3607358932495;16,8000001907349;23,8000001907349
8097;29.07.2002;997,663879394531;51;21,9750003814697;10,3861165046692;15,6999998092651;21,6999998092651
8098;30.07.2002;997,511810302734;54;19;8,43358373641968;9,84999990463257;17,8499999046326
8099;31.07.2002;993,306732177734;58;21,3839282989502;12,3984112739563;12,9499998092651;19,9499998092651
8100;01.08.2002;991,315673828125;61;22,2250003814697;13,520359992981;15,5500001907349;21,0500001907349
8101;02.08.2002;992,306579589844;53;22,2250003814697;11,3505487442017;17,5500001907349;22,0500001907349
8102;03.08.2002;986,249664306641;47;25,2875003814697;12,2794232368469;15,8499999046326;24,8499999046326
8103;04.08.2002;984,329895019531;72;20,1999998092651;14,893256187439;15,3000001907349;20,8000001907349
8104;05.08.2002;983,868621826172;84;16,7124996185303;14,0791373252869;14,0999999046326;17,0999999046326
8105;06.08.2002;984,212646484375;72;17,3000001907349;11,819812297821;14,5999999046326;17,5999999046326
8106;07.08.2002;987,880249023438;69;15,6291666030884;9,9503116607666;12,5500001907349;15,5500001907349
8107;08.08.2002;986,267669677734;69;16,341667175293;9,90599298477173;9,44999980926514;14,9499998092651
8108;09.08.2002;977,434539794922;89;14,8499999046326;13,0151414871216;13,5500001907349;14,5500001907349
8109;10.08.2002;980,660034179688;74;14,9395833015442;10,454318523407;11,125;14,625
8110;11.08.2002;988,465850830078;63;12,1125001907349;4,91942048072815;7,59999990463257;11,5999999046326
8111;12.08.2002;988,476623535156;64;16,875;9,66933345794678;10,5500001907349;16,5500001907349
8112;13.08.2002;986,147491455078;58;18,75;9,95142412185669;12,3499999046326;17,8499999046326
8113;14.08.2002;984,8310546875;69;15,8374996185303;10,0231847763062;12,4499998092651;16,4499998092651
8114;15.08.2002;989,116790771484;61;14,0589289665222;5,94505000114441;8,65000009536743;14,6500000953674
8115;16.08.2002;991,936798095703;59;13,2160716056824;4,68699789047241;4,90000009536743;11,4000000953674
8116;17.08.2002;985,529327392578;60;16,5625;8,04357981681824;11,3499999046326;16,8499999046326
8117;18.08.2002;982,081909179688;83;15,6821427345276;12,7712788581848;10,4000000953674;15,4000000953674
8118;19.08.2002;982,934997558594;67;13,4187498092651;6,98534059524536;7,625;13,125
8119;20.08.2002;983,429077148438;66;11,3482141494751;4,79381942749023;4,75;10,25
8120;21.08.2002;979,476318359375;68;11,3333330154419;5,28768682479858;9;13
8121;22.08.2002;988,322296142578;52;12,9875001907349;2,79167914390564;6,95000004768372;10,4500000476837
8122;23.08.2002;985,142486572266;64;13,47678565979;5,81823706626892;7,15000009536743;12,6500000953674
8123;24.08.2002;979,825866699219;78;13,9124999046326;9,41421747207642;10,3499999046326;15,3499999046326
8124;25.08.2002;980,134033203125;88;10,6937499046326;8,8260326385498;6,97499990463257;10,4749999046326
8125;26.08.2002;989,296997070313;89;13,2375001907349;11,5469121932983;11,0999999046326;13,5999999046326
8126;27.08.2002;986,871643066406;94;11,1999998092651;10,3278846740723;9,55000019073486;12,0500001907349
8127;28.08.2002;985,250122070313;85;12,9249997138977;10,427544593811;10,9499998092651;13,4499998092651
8128;29.08.2002;994,483428955078;76;13,4499998092651;9,06680727005005;9,40000009536743;13,9000000953674
8129;30.08.2002;997,022277832031;68;14,4000000953674;8,12107038497925;7,79999995231628;13,7999999523163
8130;31.08.2002;996,213745117188;65;17,8714284896851;10,8173003196716;12,0500001907349;18,0500001907349
8131;01.09.2002;992,688598632813;69;17,0785713195801;11,1201410293579;12,4499998092651;16,4499998092651
8132;02.09.2002;994,158020019531;66;20,0767860412598;12,8204216957092;12,1500000953674;18,6500000953674
8133;03.09.2002;995,270324707031;73;16,6166667938232;11,5897798538208;11,9000000953674;16,4000000953674
8134;04.09.2002;985,803344726563;68;13,9303574562073;7,94998645782471;9,55000019073486;15,0500001907349
8135;05.09.2002;989,709716796875;71;10,1892857551575;5,10881352424622;7;10
8136;06.09.2002;1000,10504150391;61;10,5749998092651;2,58020269870758;5,54999995231628;11,0499999523163
8137;07.09.2002;1002,11785888672;65;13,1357145309448;6,02804279327393;5,04999995231628;13,5499999523163
8138;08.09.2002;1002,29873657227;56;16,4319639205933;6,76922702789307;10,0500001907349;16,0500001907349
8139;09.09.2002;1000,09701538086;57;17,9660720825195;8,01686573028564;11,4499998092651;18,4499998092651
8140;10.09.2002;992,920440673828;49;18,5;5,97592329978943;8,20000004768372;17,2000000476837
8141;11.09.2002;986,153930664063;34;21,5;4,19171071052551;13,9499998092651;20,4499998092651
8142;12.09.2002;982,802001953125;58;15,7803568840027;7,19767427444458;7,5;16,5
8143;13.09.2002;992,532470703125;70;5,38749980926514;0,0896592829376459;2,79999995231628;5,79999995231628
8144;14.09.2002;999,588897705078;57;8,76666641235352;0,53631155192852;3,39999997615814;7,89999997615814
8145;15.09.2002;1004,09811401367;50;9,61250019073486;-1,22771996259689;3,04999995231628;9,54999995231628
8146;16.09.2002;999,222320556641;33;11,9250001907349;-4,56893730163574;2,89999997615814;9,39999997615814
8147;17.09.2002;991,405548095703;41;17,8000001907349;4,37203478813171;11,0500001907349;17,5500001907349
8148;18.09.2002;987,632080078125;33;18,6750001907349;0,709019124507904;13,8499999046326;18,8499999046326
8149;19.09.2002;989,442413330078;57;16,0249996185303;6,81651425361633;11,9499998092651;15,4499998092651
8150;20.09.2002;985,272521972656;81;12,3375000953674;9,1574764251709;8,40000009536743;11,9000000953674
8151;21.09.2002;990,566070556641;63;9,98928594589233;2,96771574020386;6,40000009536743;9,90000009536743
8152;22.09.2002;1000,52133178711;61;8,45416641235352;0,710609152913094;3,89999997615814;8,39999997615814
8153;23.09.2002;998,549743652344;74;10,125;5,67707276344299;4,79999995231628;9,29999995231628
8154;24.09.2002;989,034973144531;44;18,9160718917847;5,10544776916504;9,75;17,25
8155;25.09.2002;988,475433349609;53;12,8000001907349;2,61267304420471;4,90000009536743;14,4000000953674
8156;26.09.2002;993,016387939453;70;7,17499995231628;1,05226242542267;-2,25;6,25
8157;27.09.2002;990,897338867188;94;8,34999990463257;7,53419995307922;3,89999997615814;6,39999997615814
8158;28.09.2002;995,711578369141;88;11,4375;9,63145160675049;9,05000019073486;11,5500001907349
8159;29.09.2002;985,852386474609;72;13,9499998092651;8,85681772232056;9,69999980926514;15,6999998092651
8160;30.09.2002;987,951385498047;60;7,05625009536743;-0,311489999294281;3,375;6,875
8161;01.10.2002;994,519561767578;66;6,63124990463257;0,0994210615754128;1,07499998807907;6,57499998807907
8162;02.10.2002;992,733551025391;56;9,38749980926514;0,377112656831741;0,650000005960464;7,65000000596046
8163;03.10.2002;972,206115722656;65;9,50833368301392;3,46029412746429;5,34999990463257;10,8499999046326
8164;04.10.2002;982,307556152344;64;3,78749990463257;-2,34954583644867;0,800000011920929;4,30000001192093
8165;05.10.2002;988,192260742188;68;1,64285713434219;-3,66332542896271;-1,25;1,75
8166;06.10.2002;993,819000244141;52;2,89642858505249;-6,40876984596252;-1,85000002384186;2,64999997615814
8167;07.10.2002;992,357635498047;82;4,11250007152557;1,32714331150055;0,650000005960464;2,65000000596046
8168;08.10.2002;999,104827880859;68;3,625;-2,03400284051895;-0,949999988079071;3,05000001192093
8169;09.10.2002;997,299377441406;85;5,47678565979004;3,2336665391922;0,5;4
8170;10.10.2002;994,378051757813;96;6,40535712242126;5,93855857849121;5,45000004768372;5,95000004768372
8171;11.10.2002;989,495971679688;76;6,98749995231628;2,7521960735321;2,79999995231628;6,79999995231628
8172;12.10.2002;981,715118408203;77;2,29999995231628;-1,48124581575394;0,5;2,5
8173;13.10.2002;984,113006591797;67;-1,6803572177887;-6,38781499862671;-4,20000004768372;-2,20000004768372
8174;14.10.2002;998,948089599609;65;-4,56964302062988;-9,91928291320801;-8,25;-4,25
8175;15.10.2002;1004,5143737793;70;-1,28750002384186;-5,83020949363708;-5,95000004768372;-2,95000004768372
8176;16.10.2002;1006,29437255859;73;-0,612500011920929;-4,84959053993225;-5,15000009536743;-1,65000009536743
8177;17.10.2002;1003,42749023438;77;-1,41250002384186;-4,59430432319641;-3,29999995231628;-1,79999995231628
8178;18.10.2002;998,905242919922;85;0,289285719394684;-1,8849430680275;-2,10000002384186;-0,600000023841858
8179;19.10.2002;996,149353027344;88;6;4,1602840423584;2;10
8180;20.10.2002;996,447021484375;92;8;6,7817702293396;8;8
8181;21.10.2002;998,285186767578;67;8,6875;2,47855806350708;3,95000004768372;9,45000004768372
8182;22.10.2002;987,678619384766;60;8,03749990463257;0,113864496350288;2,14999997615814;8,14999997615814
8183;23.10.2002;991,413940429688;63;1,98125004768372;-4,46132183074951;-3,22500002384186;1,27499997615814
8184;24.10.2002;995,531494140625;60;3,13749992847443;-4,10096597671509;-3,95000004768372;1,54999995231628
8185;25.10.2002;999,681274414063;67;5,125;-0,492471441626549;2,70000004768372;4,70000004768372
8186;26.10.2002;1003,34564208984;86;5,34999990463257;3,2193238735199;3,89999997615814;5,89999997615814
8187;27.10.2002;1001,13687133789;66;7,29999995231628;1,54032534360886;3,79999995231628;6,79999995231628
8188;28.10.2002;995,970855712891;64;7,24285697937012;0,910994201898575;4,20000004768372;7,70000004768372
8189;29.10.2002;992,055297851563;68;6,51250004768372;1,10298770666122;1,85000002384186;5,85000002384186
8190;30.10.2002;991,288391113281;64;9,04999971389771;2,55409455299377;4,84999990463257;8,34999990463257
8191;31.10.2002;988,775756835938;72;6,01250004768372;1,48247635364532;1;5,5
8192;01.11.2002;997,928680419922;70;3,32499992847443;-1,78850501775742;-1,30000001192093;2,69999998807907
8193;02.11.2002;1000,5764465332;82;1,92500001192093;-0,839479684829712;-1;2
8194;03.11.2002;994,316009521484;90;1,25;-0,116184182465076;-0,449999999254942;1,05000000074506
8195;04.11.2002;996,796752929688;88;-1,19999998807907;-2,73913764953613;-5,84999990463257;-2,34999990463257
8196;05.11.2002;983,869171142578;76;-0,293750002980232;-3,83116137981415;-3,47500002384186;-0,475000023841858
8197;06.11.2002;990,329650878906;64;-5,31607151031494;-10,4173264503479;-8,5;-5
8198;07.11.2002;995,52783203125;64;-6,49821448326111;-11,5969529151917;-10,8499999046326;-7,34999990463257
8199;08.11.2002;993,829193115234;71;-1,70208328962326;-5,9294958114624;-4,70000004768372;-3,70000004768372
8200;09.11.2002;999,201934814453;60;-0,0874999985098839;-6,82416200637817;-2,25;-0,75
8201;10.11.2002;997,630828857422;57;-1,85178571939468;-8,77809953689575;-5;-2,5
8202;11.11.2002;991,719635009766;67;-2,26250004768372;-7,22942447662354;-6,15000009536743;-2,15000009536743
8203;12.11.2002;985,730010986328;83;1,26666671037674;-1,1669933795929;-1,79999995231628;0,700000047683716
8204;13.11.2002;985,333190917969;87;1,38125002384186;-0,426902592182159;-0,775000005960464;1,22499999403954
8205;14.11.2002;995,4921875;67;-2,99910724163055;-7,67605233192444;-6,67499995231628;-3,67499995231628
8206;15.11.2002;1001,22625732422;73;-4,09999990463257;-7,93487071990967;-7,84999990463257;-3,84999990463257
8207;16.11.2002;1001,85366821289;83;0,775000035762787;-1,72692286968231;-2,80000001192093;0,199999988079071
8208;17.11.2002;988,341217041016;95;3,04999995231628;2,35105001926422;1,60000002384186;2,60000002384186
8209;18.11.2002;991,211578369141;81;1,42916667461395;-1,40555500984192;0,449999999254942;0,949999999254942
8210;19.11.2002;986,504974365234;96;-0,0187499970197678;-0,482618123292923;-1,22500002384186;-0,725000023841858
8211;20.11.2002;995,863739013672;91;-0,414285719394684;-1,45916759967804;-1,19999998807907;-0,199999988079071
8212;21.11.2002;1004,56338500977;84;-2,05357140302658;-4,10762238502502;-4,10000002384186;-0,600000023841858
8213;22.11.2002;998,977874755859;84;1,52499997615814;-0,844292849302292;0,050000011920929;1,05000001192093
8214;23.11.2002;998,966522216797;94;1,76607143878937;1,05910593271255;0,900000005960464;1,90000000596046
8215;24.11.2002;989,610992431641;86;0,706250011920929;-1,32544806599617;-2,47500002384186;0,0249999761581421
8216;25.11.2002;993,492279052734;70;-5,01250004768372;-8,85889720916748;-8,54999995231628;-5,04999995231628
8217;26.11.2002;1005,08810424805;71;-9,09999990463257;-12,9649500846863;-12;-8,5
8218;27.11.2002;999,610107421875;61;-5,94107151031494;-11,495090007782;-11;-7
8219;28.11.2002;989,391876220703;71;-2,58749997615814;-6,74904990196228;-4;-2,5
8220;29.11.2002;987,688201904297;76;-8,13125014305115;-11,3660950660706;-15,1750001907349;-8,17500019073486
8221;30.11.2002;994,639984130859;65;-21,8249998092651;-26,0869436264038;-25,4499998092651;-21,9499998092651
8222;01.12.2002;1004,34875488281;62;-26,2410717010498;-30,8450927734375;-28,3000001907349;-26,8000001907349
8223;02.12.2002;1009,26391601563;67;-14,0321431159973;-18,3097076416016;-23,0500001907349;-18,5500001907349
8224;03.12.2002;1015,82373046875;49;-12,7125000953674;-20,3157815933228;-15,4499998092651;-11,9499998092651
8225;04.12.2002;1015,48001098633;61;-13,3696427345276;-18,6210641860962;-17,1999998092651;-14,1999998092651
8226;05.12.2002;1015,07678222656;78;-17,85178565979;-20,3311500549316;-21,25;-18,75
8227;06.12.2002;998,595642089844;74;-11,9124999046326;-15,2293438911438;-16,5;-14
8228;07.12.2002;990,015075683594;73;-19,84375;-23,0797004699707;-22,6750001907349;-18,1750001907349
8229;08.12.2002;990,897186279297;69;-28,0839281082153;-31,6085929870605;-28,8999996185303;-27,8999996185303
8230;09.12.2002;988,791870117188;69;-30,0625;-33,4512748718262;-31,9499998092651;-29,4499998092651
8231;10.12.2002;990,084991455078;59;-22,5983924865723;-27,6759643554688;-31,25;-24,25
8232;11.12.2002;990,466491699219;60;-16,3625001907349;-21,6657314300537;-19,9499998092651;-17,4499998092651
8233;12.12.2002;996,090667724609;68;-18,0874996185303;-21,9008855819702;-20,1000003814697;-17,6000003814697
8234;13.12.2002;999,068450927734;71;-16,9250001907349;-20,3941249847412;-19,25;-16,25
8235;14.12.2002;1001,68249511719;80;-19,75;-22,0206260681152;-23;-15
8236;15.12.2002;1000,5133972168;68;-12,8482141494751;-17,0022630691528;-23;-16,5
8237;16.12.2002;998,983947753906;66;-9,05000019073486;-13,658031463623;-12,4499998092651;-8,94999980926514
8238;17.12.2002;1004,27410888672;73;-10,7883930206299;-14,1776785850525;-15,2249999046326;-10,2249999046326
8239;18.12.2002;1006,55728149414;75;-14,6500000953674;-17,7026252746582;-18,6999998092651;-12,1999998092651
8240;19.12.2002;1011,86166381836;81;-20,8833332061768;-23,080509185791;-23,0500001907349;-19,5500001907349
8241;20.12.2002;1011,1787109375;82;-21,6999998092651;-23,6563663482666;-23,75;-19,75
8242;21.12.2002;1007,03106689453;81;-22,9160718917847;-24,9425001144409;-25,8500003814697;-22,8500003814697
8243;22.12.2002;992,353485107422;80;-16,8000001907349;-19,1489200592041;-21,1000003814697;-19,6000003814697
8244;23.12.2002;982,659240722656;80;-16,5303573608398;-18,8312072753906;-17,8999996185303;-15,8999996185303
8245;24.12.2002;990,099975585938;83;-15,5374999046326;-17,4177131652832;-18,4499998092651;-14,9499998092651
