code;dd.mm.yyyy;pressure;humidity;avg_temperature;dew_point;min_temperature;max_temperature
1102;05.12.2001;1006,88873291016;78;-16,7574996948242;-19,4281873703003;-18,9549999237061;-9,30000019073486
1103;06.12.2001;1003,04000854492;73;-14,9799995422363;-18,3375625610352;-16,1499996185303;-8,65000009536743
1104;07.12.2001;1003,65875244141;73;-12,8375000953674;-16,375768661499;-14,4000000953674;-9,94999980926514
1105;08.12.2001;1010,41543579102;76;-20,4187498092651;-23,4207067489624;-24,6400003433228;-15,6999998092651
1106;09.12.2001;1014,22061157227;76;-18,1999998092651;-21,0539131164551;-22,8000001907349;-12,8000001907349
1107;10.12.2001;1010,40939331055;42;-12,9624996185303;-22,8021745681763;-17,0500001907349;-10,5500001907349
1108;11.12.2001;1005,05187988281;27;-9,09999990463257;-23,130711555481;-10,5500001907349;-6,79999995231628
1109;12.12.2001;1002,03573608398;35;-11,0749998092651;-22,0358877182007;-12,3000001907349;-7,95000004768372
1110;13.12.2001;996,679138183594;61;-15,2769641876221;-20,633864402771;-18,3699998855591;-13,8499999046326
1111;14.12.2001;993,013366699219;64;-15,0562500953674;-19,7651433944702;-17,875;-11,5
1112;15.12.2001;993,951599121094;77;-17,0500001907349;-19,7789354324341;-19,1000003814697;-12,8499999046326
1113;16.12.2001;993,009124755859;85;-15,2625002861023;-16,9202785491943;-19,8500003814697;-9,80000019073486
1114;17.12.2001;979,928436279297;71;-8,73750019073486;-12,5175590515137;-11,25;-7,15000009536743
1115;18.12.2001;972,706573486328;68;-9,23571395874023;-13,4846286773682;-11,6999998092651;-7,59999990463257
1116;19.12.2001;974,294250488281;67;-13,0687499046326;-17,4951581954956;-15,7249999046326;-9,19999980926514
1117;20.12.2001;987,795562744141;71;-18,0749998092651;-21,5173931121826;-21;-13,8499999046326
1118;21.12.2001;975,712371826172;75;-18,625;-21,7883253097534;-21,25;-16,25
1119;22.12.2001;977,959655761719;70;-15,1750001907349;-18,981743812561;-17,6000003814697;-13,8000001907349
1120;23.12.2001;983,996063232422;62;-7,84285688400269;-13,1332340240479;-15,0500001907349;-1,94999998807907
1121;24.12.2001;985,391326904297;53;-7,74285697937012;-14,8018999099731;-9,59999990463257;-5,20000004768372
1122;25.12.2001;967,15625;68;-8,34375;-12,6850481033325;-12,375;-6,04999995231628
1123;26.12.2001;976,432952880859;59;-13,6500000953674;-19,2168006896973;-15,0999999046326;-11,9499998092651
1124;27.12.2001;986,063079833984;68;-11,9000000953674;-16,3911747932434;-15,4000000953674;-9
1125;28.12.2001;985,853881835938;75;-13,1537499427795;-16,2200679779053;-14,0999999046326;-7,15000009536743
1126;29.12.2001;980,886566162109;82;-8,56607174873352;-10,8017120361328;-13,6999998092651;-5,65000009536743
1127;30.12.2001;969,566009521484;83;-4,54999995231628;-6,65529561042786;-5,84999990463257;-2,45000004768372
1128;31.12.2001;964,491638183594;79;-1,36250001192093;-4,21262693405151;-3;-0,800000011920929
1129;01.01.2002;961,851379394531;62;-4,28125;-9,76478004455566;-9,07500004768372;-2,5
1130;02.01.2002;978,889831542969;67;-11,2669639587402;-15,6109499931335;-13,4250001907349;-10,0500001907349
1131;03.01.2002;985,336700439453;69;-16,5785713195801;-20,4562501907349;-19,1000003814697;-15,3499999046326
1132;04.01.2002;990,575378417969;52;-16,7749996185303;-23,8541193008423;-20,0500001907349;-12,75
1133;05.01.2002;970,585144042969;76;-12;-14,9018878936768;-13;-11
1134;06.01.2002;967,910522460938;67;-16;-20,2204513549805;-19;-13
1135;07.01.2002;974,900512695313;75;-20,8500003814697;-23,7999992370605;-23,7000007629395;-19,6000003814697
1136;08.01.2002;975,264739990234;74;-22,9000005722046;-25,7856101989746;-25,5;-21,75
1137;09.01.2002;966,416564941406;68;-22,5749998092651;-29,1652126312256;-27,0500001907349;0,449999809265137
1138;10.01.2002;968,208953857422;73;-24,2875003814697;-27,3106060028076;-25,8500003814697;-22,1999998092651
1139;11.01.2002;971,255065917969;82;-19,4803581237793;-21,4487638473511;-27,3500003814697;-12,5999999046326
1140;12.01.2002;969,713623046875;86;-7,33035707473755;-8,95770025253296;-12,3000001907349;-5,34999990463257
1141;13.01.2002;967,867431640625;79;-2,39785718917847;-5,09805417060852;-4,90000009536743;-0,800000011920929
1142;14.01.2002;970,026000976563;75;-3,1875;-6,43038129806519;-4,09999990463257;-1,39999997615814
1143;15.01.2002;963,048919677734;71;-1,79642850160599;-5,88883090019226;-3,95000004768372;-0,200000002980232
1144;16.01.2002;973,613128662109;61;-9,65625;-15,1331677436829;-15,7249999046326;-5,25
1145;17.01.2002;982,851409912109;75;-13,625;-16,1531434059143;-20;-7,30000019073486
1146;18.01.2002;976,016174316406;77;-3,02500009536743;-5,9821093082428;-7,30000019073486;-2,04999995231628
1147;19.01.2002;979,025451660156;73;-4,10625004768372;-7,73348569869995;-5,32500004768372;-3,10000002384186
1148;20.01.2002;979,99267578125;74;-4,74464297294617;-8,13738012313843;-5,90000009536743;-3,95000004768372
1149;21.01.2002;974,514312744141;74;-5,16249990463257;-8,48122406005859;-6,45000004768372;-3,95000004768372
1150;22.01.2002;975,277435302734;71;-6,74375009536743;-10,593966960907;-8,32499980926514;-6
1151;23.01.2002;975,855682373047;72;-5,79999995231628;-9,50405979156494;-8,09999990463257;-4,04999995231628
1152;24.01.2002;973,966369628906;69;-2,56071424484253;-6,90836572647095;-4,5;-1,89999997615814
1153;25.01.2002;975,687622070313;58;-1,36607140302658;-8,26543235778809;-4,04999995231628;0,150000005960464
1154;26.01.2002;972,234313964844;79;0,537499994039536;-2,44679176807404;-3,34999990463257;1,89999997615814
1155;27.01.2002;967,189117431641;67;-3,08333325386047;-7,91765666007996;-5,09999990463257;-0,399999976158142
1156;28.01.2002;965,848052978516;79;-0,925000011920929;-3,85482454299927;-6,15000009536743;3,10000002384186
1157;29.01.2002;966,991180419922;63;-4,28125;-9,6784143447876;-7,72499990463257;2,25
1158;30.01.2002;962,188751220703;73;-4,71071434020996;-8,3403115272522;-9,34999990463257;-2,79999995231628
1159;31.01.2002;955,509063720703;83;-3,55750000476837;-5,68810772895813;-8,17499995231628;-0,75
1160;01.02.2002;973,430541992188;69;-16,8000001907349;-20,594780921936;-18,6999998092651;-15,25
1161;02.02.2002;985,325347900391;74;-17,5375003814697;-20,7495203018188;-23,0450000762939;-14,8000001907349
1162;03.02.2002;988,596923828125;63;-17,5550003051758;-22,544412612915;-19,25;-12,3000001907349
1163;04.02.2002;981,6904296875;73;-16,6875;-20,1012945175171;-21,1499996185303;-9,69999980926514
1164;05.02.2002;984,742858886719;69;-14,196249961853;-18,272744178772;-23,8649997711182;-7,04999995231628
1165;06.02.2002;975,434265136719;75;-5,03749990463257;-8,18717050552368;-9,25;-2,14999997615814
1166;07.02.2002;976,613067626953;77;-0,612500011920929;-3,9267725944519;-2,70000004768372;1,05000001192093
1167;08.02.2002;976,397247314453;85;-3,53750002384186;-5,36577320098877;-3,95000004768372;-3,20000004768372
1168;09.02.2002;968,574493408203;82;-1,125;-3,63597059249878;-3,45000004768372;-0,25
1169;10.02.2002;969,459381103516;91;-0,697321444749832;-1,83981049060822;-2,02499997615814;-0,100000001490116
1170;11.02.2002;974,040252685547;81;-2,17142856121063;-4,69160866737366;-3,14999997615814;-0,800000011920929
1171;12.02.2002;973,118896484375;76;0,275000005960464;-3,23142683506012;-2,60000002384186;2
1172;13.02.2002;972,588195800781;71;-1,0562499910593;-5,36091804504395;-4,27499997615814;1,14999997615814
1173;14.02.2002;967,791656494141;88;-2,26250004768372;-3,74856114387512;-4;-1,25
1174;15.02.2002;958,633666992188;86;-3,9375;-5,77142119407654;-7,15000009536743;-0,900000005960464
1175;16.02.2002;959,899475097656;83;-5;-7,08356237411499;-7;-3
1176;17.02.2002;962,466583251953;66;-4,78749990463257;-9,39944696426392;-6,04999995231628;-3,95000004768372
1177;18.02.2002;962,598449707031;67;-0,974999994039536;-6,24900150299072;-3,45000004768372;0,900000005960464
1178;19.02.2002;983,938659667969;66;-4,33750009536743;-9,28395748138428;-7,65000009536743;-1,89999997615814
1179;20.02.2002;983,903442382813;62;-1,88749998807907;-7,65807938575745;-7,69999980926514;2,89999997615814
1180;21.02.2002;981,177062988281;62;0,591071411967278;-5,36154651641846;-3,39999997615814;3,20000004768372
1181;22.02.2002;985,037567138672;66;1,30000001192093;-4,19539165496826;-0,150000005960464;2,89999997615814
1182;23.02.2002;977,569427490234;60;0,239285686984658;-6,30469846725464;-2,14999997615814;4,09999990463257
1183;24.02.2002;978,213256835938;71;0,299999997019768;-4,19092321395874;-1,25;1,05000001192093
1184;25.02.2002;986,892120361328;79;0,149999991059303;-2,82007563114166;-1,39999997615814;1,64999997615814
1185;26.02.2002;987,750061035156;85;-1,71249997615814;-3,62795126438141;-3,10000002384186;-0,0500000007450581
1186;27.02.2002;984,403015136719;84;-3,54375004768372;-5,52560067176819;-5,57500004768372;-2,89999997615814
1187;28.02.2002;981,101257324219;77;-3,90000009536743;-7,24683880805969;-9,15000009536743;1,75
1188;01.03.2002;977,987182617188;75;-1,85000002384186;-5,33521676063538;-4,25;0,949999988079071
1189;02.03.2002;970,733520507813;83;-0,650000005960464;-2,9528352022171;-2,25;0,100000001490116
1190;03.03.2002;969,270965576172;60;0,09375;-6,39784264564514;-2,875;3,35000002384186
1191;04.03.2002;958,108947753906;84;-2,25;-4,41495943069458;-4,70000004768372;0,25
1192;05.03.2002;962,168731689453;69;-3,91458320617676;-7,84828400611877;-6,375;-2,89999997615814
1193;06.03.2002;970,153350830078;62;-3,82857143878937;-9,32951402664185;-5,90000009536743;-2,04999995231628
1194;07.03.2002;958,120941162109;82;0,75;-1,80976927280426;-2,29999995231628;2,10000002384186
1195;08.03.2002;941,915252685547;85;3,27499997615814;1,17632502317429;0,75;6,09999990463257
1196;09.03.2002;953,379028320313;56;-1,86874997615814;-8,67118072509766;-4,375;-0,400000005960464
1197;10.03.2002;969,749206542969;60;-4,42499995231628;-10,3758044242859;-6,15000009536743;-2,89999997615814
1198;11.03.2002;968,812103271484;77;0,0875000022351742;-3,23394739627838;-3,34999990463257;2,85000002384186
1199;12.03.2002;965,745819091797;63;-3,5625;-9,09281349182129;-5,84999990463257;-0,900000005960464
1200;13.03.2002;974,873596191406;62;-5,27500009536743;-11,0542659759521;-8,5;-2
1201;14.03.2002;984,936309814453;50;-3,71249997615814;-12,1937503814697;-8,84999990463257;0,150000005960464
1202;15.03.2002;975,438446044922;72;1,82500004768372;-2,4983389377594;-3,04999995231628;5,25
1203;16.03.2002;962,693634033203;67;-0,125;-5,11584615707397;-3,89999997615814;2,20000004768372
1204;17.03.2002;965,807006835938;63;-5,57500004768372;-10,9089293479919;-6,90000009536743;-4,20000004768372
1205;18.03.2002;977,774871826172;59;-1,0625;-7,48005366325378;-6,40000009536743;3,14999997615814
1206;19.03.2002;987,805725097656;62;2,83749997615814;-3,75175297260284;0;5,04999995231628
1207;20.03.2002;991,029876708984;48;4,9375;-5,47611498832703;0,800000011920929;9,15000009536743
1208;21.03.2002;987,095794677734;52;4,42678570747375;-4,81340074539185;-0,949999988079071;8,25
1209;22.03.2002;978,5634765625;55;3,23749995231628;-5,20178627967834;-1,19999998807907;6,90000009536743
1210;23.03.2002;973,484436035156;59;4,48749995231628;-2,92568325996399;0;8,94999980926514
1211;24.03.2002;976,006195068359;69;2,01250004768372;-3,10901188850403;-1,05000001192093;5,25
1212;25.03.2002;978,974182128906;65;-1,67500001192093;-7,06899619102478;-4,04999995231628;0,0500000007450581
1213;26.03.2002;980,505493164063;60;-2,03749996423721;-8,38792181015015;-5,04999995231628;1,10000002384186
1214;27.03.2002;980,622924804688;43;-0,287500023841858;-10,3924527168274;-4,20000004768372;4,79999995231628
1215;28.03.2002;973,421508789063;42;-1,99374997615814;-12,5687379837036;-5,77500009536743;0,449999988079071
1216;29.03.2002;973,228942871094;38;-3,59999990463257;-14,8405251502991;-9,40000009536743;1,19999998807907
1217;30.03.2002;959,905792236328;69;-3,78750002384186;-8,17994928359985;-6,09999990463257;0
1218;31.03.2002;963,768310546875;79;-6,4375;-9,05413341522217;-9,75;-3,85000002384186
1219;01.04.2002;980,157562255859;72;-9,67500019073486;-13,2542495727539;-11,9000000953674;-7,15000009536743
1220;02.04.2002;992,995208740234;61;-9,97499990463257;-15,4011497497559;-13,4499998092651;-5,70000004768372
1221;03.04.2002;996,146728515625;43;-8,27500009536743;-17,8151626586914;-15;-2,05000001192093
1222;04.04.2002;994,614685058594;49;-4,76250004768372;-13,3112373352051;-11,8499999046326;0,100000001490116
1223;05.04.2002;996,957275390625;51;-4,08750009536743;-12,4934687614441;-8,40000009536743;0,200000002980232
1224;06.04.2002;995,918029785156;61;-8;-13,4358997344971;-8;-8
1225;07.04.2002;995,185241699219;48;-1,57500004768372;-10,5550003051758;-7,40000009536743;2,40000009536743
1226;08.04.2002;991,505828857422;60;0,53333330899477;-5,97192192077637;-2,75;3,14999997615814
1227;09.04.2002;985,887939453125;43;4,79821443557739;-6,69555139541626;-0,200000002980232;10,1999998092651
1228;10.04.2002;991,241058349609;42;-1,76249998807907;-12,1158185005188;-5,40000009536743;0,800000011920929
1229;11.04.2002;993,812866210938;37;-3,22500002384186;-14,9380311965942;-9,40000009536743;2,45000004768372
1230;12.04.2002;987,638671875;36;3,61249995231628;-9,70942449569702;-4,20000004768372;9
1231;13.04.2002;991,384216308594;42;8,21250009536743;-3,79281520843506;3,14999997615814;14,1500000953674
1232;14.04.2002;991,061004638672;41;8,51875019073486;-4,27325677871704;2,52499997615814;14,4499998092651
1233;15.04.2002;985,55126953125;46;8,875;-2,95409464836121;2;15
1234;16.04.2002;978,641174316406;48;8,54821395874023;-2,06795585155487;3;13,0999999046326
1235;17.04.2002;978,075866699219;52;5,40982151031494;-3,55274498462677;-0,475000023841858;9,59999990463257
1236;18.04.2002;993,511444091797;44;-1;-11,598021030426;-4,20000004768372;2,60000002384186
1237;19.04.2002;1000,72860717773;40;1,07500004768372;-10,6430950164795;-5,09999990463257;6,15000009536743
1238;20.04.2002;1003,80062866211;36;6,28749990463257;-8,19067096710205;-2,14999997615814;14,1999998092651
1239;21.04.2002;997,007568359375;32;8,09999990463257;-8,241623878479;-0,600000023841858;15,5500001907349
1240;22.04.2002;988,579498291016;39;7,63750004768372;-5,70993256568909;0,0500000007450581;13,8499999046326
1241;23.04.2002;983,631958007813;41;8,32142877578735;-4,83561420440674;0,75;14,1500000953674
1242;24.04.2002;981,23876953125;44;8,92500019073486;-3,05145239830017;2,54999995231628;14,5
1243;25.04.2002;976,976684570313;64;7,07499980926514;0,653516173362732;6;9,34999990463257
1244;26.04.2002;976,556335449219;80;6,71250009536743;3,46307945251465;4,5;9,40000009536743
1245;27.04.2002;986,686859130859;65;6,58035707473755;0,266979545354843;2,95000004768372;10,3000001907349
1246;28.04.2002;990,340270996094;56;8,55000019073486;-1,26676833629608;-0,150000005960464;16,1999998092651
1247;29.04.2002;990,255706787109;41;12,1999998092651;-1,05901870131493;3,5;17,3500003814697
1248;30.04.2002;993,337249755859;42;10,7053570747375;-1,91919213533401;6,70000004768372;15,6999998092651
1249;01.05.2002;994,208343505859;42;11,8375000953674;-1,11638003587723;3,5;17,9499998092651
1250;02.05.2002;992,601196289063;35;14,1750001907349;-1,48401719331741;6,59999990463257;19,3500003814697
1251;03.05.2002;991,461608886719;40;15,5500001907349;2,09894573688507;10,9000000953674;20,3999996185303
1252;04.05.2002;990,503448486328;45;15,4312500953674;3,00332629680634;9,27500009536743;20,8500003814697
1253;05.05.2002;985,071044921875;47;17,1000003814697;5,07679748535156;9,5;23,6499996185303
1254;06.05.2002;977,088562011719;42;18,3125;4,48591780662537;12,75;24,25
1255;07.05.2002;975,492065429688;41;12,5;-0,278076603077352;8,40000009536743;14,8000001907349
1256;08.05.2002;980,389984130859;57;5,4375;-2,5140438079834;1,85000002384186;9,44999980926514
1257;09.05.2002;978,049621582031;45;8,11250019073486;-3,61487126350403;1;12,4499998092651
1258;10.05.2002;972,137176513672;61;10,5499997138977;3,41097712516785;7,80000019073486;14,8000001907349
1259;11.05.2002;973,717193603516;79;5,75;2,52036690711975;4,5;8,75
1260;12.05.2002;970,466766357422;88;3,8125;2,12222015857697;0,200000002980232;7,29999995231628
1261;13.05.2002;961,272827148438;83;2,6875;0,0134906768798828;0;6,40000009536743
1262;14.05.2002;970,810821533203;66;1,96249997615814;-3,80526494979858;-0,949999999254942;5,40000009536743
1263;15.05.2002;978,878448486328;42;3,33749997615814;-8,55333089828491;-2,29999995231628;7,5
1264;16.05.2002;977,2978515625;47;8,80714273452759;-1,71453636884689;2,20000004768372;13,0999999046326
1265;17.05.2002;975,680145263672;72;15,4232139587402;9,92234945297241;10,8499999046326;21,8999996185303
1266;18.05.2002;977,455230712891;40;15,9625000953674;0,940496742725372;9,09999990463257;20,6999998092651
1267;19.05.2002;973,040191650391;34;19,4750003814697;2,7162938117981;14,5999999046326;23,3500003814697
1268;20.05.2002;970,867614746094;54;16,6374998092651;6,76656770706177;13,75;21,4499998092651
1269;21.05.2002;963,671295166016;64;13,0660710334778;6,55292367935181;8,80000019073486;17,1499996185303
1270;22.05.2002;962,961364746094;59;4,41160702705383;-3,07962715625763;0,725000023841858;8,15000009536743
1271;23.05.2002;959,835479736328;68;1,34642857313156;-3,78203356266022;-0,75;4,25
1272;24.05.2002;973,513214111328;65;3,1875;-2,76967877149582;-2,25;7,45000004768372
1273;25.05.2002;969,767639160156;83;8,78749990463257;5,97846794128418;2,60000002384186;16,8000001907349
1274;26.05.2002;963,019714355469;63;7,02053570747375;0,0955556035041809;3,07500004768372;10,5500001907349
1275;27.05.2002;963,155639648438;69;5;-0,366222754120827;0,849999994039536;8,69999980926514
1276;28.05.2002;961,812194824219;65;6,51250004768372;-0,439535565674305;0,900000005960464;11,5500001907349
1277;29.05.2002;964,065307617188;81;3,59375;0,769165217876434;1,47500002384186;4,84999990463257
1278;30.05.2002;970,428314208984;69;2,68214285373688;-2,52636504173279;0,200000002980232;4
1279;31.05.2002;974,057312011719;70;4,33749985694885;-0,634237498044968;0,900000005960464;7
1280;01.06.2002;976,12744140625;66;6,95000004768372;0,890697181224823;3,95000004768372;10,0999999046326
1281;02.06.2002;972,833984375;80;8,21250009536743;4,82632446289063;5,79999995231628;12,9000000953674
1282;03.06.2002;974,04833984375;63;9,78749990463257;2,63597476482391;4,70000004768372;14,0999999046326
1283;04.06.2002;974,759002685547;78;9,67500019073486;5,84149193763733;5,70000004768372;13,0999999046326
1284;05.06.2002;977,043579101563;53;10,5678572654724;0,661321118474007;6,95000004768372;14,75
1285;06.06.2002;980,954498291016;51;10,6125001907349;0,539358004927635;5;15,0500001907349
1286;07.06.2002;982,903656005859;62;9,91785717010498;2,42550134658813;5,09999990463257;16,5500001907349
1287;08.06.2002;978,676666259766;92;9,01249980926514;7,9135000705719;7,79999995231628;10,75
1288;09.06.2002;975,937622070313;80;10,3000001907349;6,97565746307373;8,15000009536743;12,9499998092651
1289;10.06.2002;969,341491699219;66;12,5;6,070876121521;10;16
1290;11.06.2002;969,551574707031;86;10,7458333969116;8,55821990966797;9,94999980926514;11,3499999046326
1291;12.06.2002;974,579040527344;57;13,1750001907349;4,49704599380493;9,30999994277954;16,4499998092651
1292;13.06.2002;978,861633300781;48;14,7624998092651;2,94262933731079;5,79999995231628;21,3999996185303
1293;14.06.2002;977,85791015625;43;18,9416666030884;5,23190832138062;9,15000009536743;25,0500001907349
1294;15.06.2002;977,230407714844;50;20,6291666030884;9,3643970489502;13;26,6499996185303
1295;16.06.2002;975,485870361328;50;21,2124996185303;9,83929491043091;14,9499998092651;26,3999996185303
1296;17.06.2002;973,788299560547;69;16,6937503814697;10,1792612075806;14,125;19,3999996185303
1297;18.06.2002;976,078002929688;62;18,5375003814697;10,4159541130066;11,8499999046326;23,6000003814697
1298;19.06.2002;976,730133056641;78;16,6946420669556;12,8657283782959;14,6999998092651;18,1999998092651
1299;20.06.2002;975,339141845703;71;18,0500001907349;12,5441870689392;14,75;23,1000003814697
1300;21.06.2002;968,925689697266;68;17,9250001907349;11,1430974006653;12,9000000953674;24,1999998092651
1301;22.06.2002;971,547821044922;55;16,6625003814697;6,36155295372009;11;22,1999998092651
1302;23.06.2002;970,578704833984;54;18,0464286804199;7,21686220169067;10,75;24
1303;24.06.2002;968,690948486328;67;16,25;9,93399620056152;13,6999998092651;19,1499996185303
1304;25.06.2002;968,458435058594;55;16,6125001907349;7,10085439682007;11,8499999046326;19,6499996185303
1305;26.06.2002;968,252532958984;74;12,9107141494751;8,37720489501953;10,8499999046326;15,25
1306;27.06.2002;968,786529541016;88;10,8750004768372;9,02028512954712;9,30000019073486;12
1307;28.06.2002;974,10546875;71;12,2089285850525;7,05875420570374;9,90000009536743;15,1500000953674
1308;29.06.2002;976,140350341797;66;14,1750001907349;7,84601163864136;9,90000009536743;19,5
1309;30.06.2002;978,254302978516;58;15,875;7,26991319656372;11,8499999046326;20,1499996185303
1310;01.07.2002;980,652648925781;66;17,2642860412598;10,8346333503723;13,6999998092651;19,8500003814697
1311;02.07.2002;984,394775390625;50;20,0357141494751;8,79049062728882;15,5999999046326;24,4499998092651
1312;03.07.2002;988,061614990234;52;21,6374998092651;10,6259913444519;13,9000000953674;27
1313;04.07.2002;989,189727783203;48;24,4910717010498;12,1125073432922;15,75;29,3500003814697
1314;05.07.2002;986,177581787109;54;25,2375001907349;14,8031187057495;18,75;29,5500001907349
1315;06.07.2002;987,172760009766;54;25,7964286804199;15,5269570350647;20,3500003814697;30,3500003814697
1316;07.07.2002;986,398681640625;57;25,4624996185303;15,8087000846863;20;30,1499996185303
1317;08.07.2002;984,589874267578;69;22,5862503051758;16,0896310806274;18,3999996185303;30,9499998092651
1318;09.07.2002;982,735687255859;66;23,6999998092651;16,4867506027222;17,1999998092651;29,0500001907349
1319;10.07.2002;980,056854248047;66;23;16,2151126861572;20,1000003814697;27,5
1320;11.07.2002;981,808624267578;52;21,6499996185303;11,109899520874;16,9499998092651;26,25
1321;12.07.2002;980,211578369141;63;16,53125;9,51203060150146;12,4749999046326;19,3000001907349
1322;13.07.2002;983,110809326172;51;14,8125;4,08772802352905;9,19999980926514;19,8999996185303
1323;14.07.2002;975,223236083984;78;12,7624998092651;8,99253129959106;9,84999990463257;17,3999996185303
1324;15.07.2002;973,950622558594;58;11,5875000953674;3,3672741651535;8,55000019073486;13,5
1325;16.07.2002;977,703247070313;63;11,3562498092651;4,22934997081757;7,75;17,1999998092651
1326;17.07.2002;977,423767089844;75;13,4375;9,10597133636475;6,75;18,75
1327;18.07.2002;968,454040527344;70;15,5508933067322;9,97377109527588;11,3249998092651;21,1000003814697
1328;19.07.2002;971,921173095703;76;11,6875;7,58840179443359;9,59999990463257;14,1999998092651
1329;20.07.2002;978,177124023438;65;11,4749999046326;5,03133821487427;9,69999980926514;13,4000000953674
1330;21.07.2002;979,715057373047;77;11,125;6,96560287475586;7,04999995231628;14,9499998092651
1331;22.07.2002;974,754608154297;80;17,0625;13,4654126167297;11,75;21,1999998092651
1332;23.07.2002;977,745880126953;84;19,5749998092651;16,750693321228;15,75;25,3999996185303
1333;24.07.2002;982,8642578125;78;20,0642862319946;15,8139004707336;16,1499996185303;24,75
1334;25.07.2002;987,079254150391;76;20,4875001907349;16,0341997146606;17,8999996185303;24,25
1335;26.07.2002;988,590118408203;66;22,7375001907349;15,7558312416077;17,1499996185303;27,1999998092651
1336;27.07.2002;988,738861083984;62;25,0249996185303;16,9569749832153;18,8500003814697;30,75
1337;28.07.2002;987,094268798828;58;25,0375003814697;15,5509247779846;19,5;31,3000001907349
1338;29.07.2002;989,502685546875;51;19,1125001907349;8,45910787582397;15,4499998092651;21,5
1339;30.07.2002;985,943939208984;54;19,6625003814697;9,72822570800781;11,9000000953674;25,1999998092651
1340;31.07.2002;981,853668212891;51;20,9624996185303;9,7876181602478;16,6499996185303;25,6499996185303
1341;01.08.2002;980,290008544922;52;20,2750005722046;9,30766582489014;14,75;25,1999998092651
1342;02.08.2002;982,320007324219;53;17,9875001907349;7,81462430953979;11,9499998092651;24,1000003814697
1343;03.08.2002;972,711090087891;65;20,3000001907349;13,3150854110718;12,9000000953674;26,8999996185303
1344;04.08.2002;975,503784179688;63;14,5875000953674;7,41634798049927;10,6500000953674;18
1345;05.08.2002;974,043182373047;60;16,0375003814697;7,79759550094604;8,94999980926514;22,0500001907349
1346;06.08.2002;974,845306396484;58;13,78125;5,48791861534119;10,625;15,3499999046326
1347;07.08.2002;978,028991699219;53;12,875;3,4335024356842;7,75;18,3999996185303
1348;08.08.2002;975,382385253906;60;16,1458330154419;8,28301382064819;9,80000019073486;21,0500001907349
1349;09.08.2002;968,812561035156;74;15,0416665077209;10,3902134895325;11,5;19,3000001907349
1350;10.08.2002;970,865997314453;63;12,5124998092651;5,42110872268677;10;16,4499998092651
1351;11.08.2002;976,407501220703;68;10,2874999046326;4,54429125785828;5,90000009536743;13,4499998092651
1352;12.08.2002;974,659820556641;80;13,2482142448425;9,84443426132202;6,04999995231628;18,1499996185303
1353;13.08.2002;973,219329833984;72;13,4962501525879;8,34050512313843;11,5250000953674;15,8500003814697
1354;14.08.2002;974,25244140625;56;12,2208333015442;3,26794970035553;8;16,5500001907349
1355;15.08.2002;978,397857666016;67;9,88750028610229;3,84072256088257;6,90000009536743;13,5999999046326
1356;16.08.2002;980,158874511719;64;11,9499998092651;4,89989995956421;7,70000004768372;15,5500001907349
1357;17.08.2002;975,396759033203;79;12,3607139587402;8,75860977172852;8,84999990463257;17,3500003814697
1358;18.08.2002;973,949523925781;77;13,0062499046326;8,92309379577637;9,92500019073486;15,9499998092651
1359;19.08.2002;972,544647216797;66;10,0999999046326;3,95266139507294;6,79999995231628;13,4499998092651
1360;20.08.2002;970,589050292969;76;9,46250009536743;5,37364077568054;6;13,6999998092651
1361;21.08.2002;965,927978515625;89;6,5;4,84988498687744;6;7
1362;22.08.2002;975,705474853516;68;9,86666631698608;3,63626670837402;5,34999990463257;14,3499999046326
1363;23.08.2002;976,094879150391;61;12,7750000953674;4,92135691642761;5,54999995231628;18,3999996185303
1364;24.08.2002;970,959167480469;72;12,5812501907349;7,52675485610962;9,77500009536743;16,4499998092651
1365;25.08.2002;970,635681152344;93;11,0749998092651;10,1346426010132;10;12,3000001907349
1366;26.08.2002;979,133728027344;82;9,93482112884521;7,0817437171936;8,625;10,6999998092651
1367;27.08.2002;980,378356933594;84;10,0589289665222;7,41564869880676;7,79999995231628;12,0999999046326
1368;28.08.2002;979,981109619141;85;12,4499998092651;9,96103382110596;10,6500000953674;15,9000000953674
1369;29.08.2002;984,117004394531;69;12,1937499046326;6,50990056991577;7,875;16
1370;30.08.2002;983,383361816406;77;13,2624998092651;9,2210693359375;6,70000004768372;17,6999998092651
1371;31.08.2002;982,306274414063;77;16,3687505722046;12,0578308105469;10,0250000953674;21,3999996185303
1372;01.09.2002;977,502044677734;67;16,4250001907349;10,2616863250732;14,6999998092651;19,9499998092651
1373;02.09.2002;979,539703369141;61;19,5124998092651;11,6858735084534;14,1500000953674;24,3500003814697
1374;03.09.2002;984,218200683594;60;12,1666665077209;4,57370591163635;9,5;16,1000003814697
1375;04.09.2002;971,496185302734;72;11,2874999046326;6,08092927932739;7,59999990463257;15,4499998092651
1376;05.09.2002;979,685241699219;71;9,15892887115479;4,13832795619965;6,34999990463257;13,0500001907349
1377;06.09.2002;988,031433105469;61;10,5;3,19250190258026;5,15000009536743;16,1499996185303
1378;07.09.2002;987,188171386719;58;14,7624998092651;6,33100152015686;9,80000019073486;20,0500001907349
1379;08.09.2002;989,177551269531;50;16,3999996185303;5,8434624671936;12,1500000953674;21,3000001907349
1380;09.09.2002;987,553527832031;55;16,0244646072388;6,88430643081665;10,6500000953674;21,5
